Inventory_ID,Date_Key,Product_ID,Store_ID,Opening_Stock,Received,Sold,Closing_Stock,Reorder_Level,Expiry_Date,Batch_No
INVT009367,20230929,PRD236,ST021,126,139,82,183,25,2024-10-02,BAT009367
INVT009368,20280405,PRD007,ST032,297,148,84,361,50,2030-10-06,BAT009368
INVT009369,20270705,PRD064,ST034,139,95,53,181,20,2029-09-01,BAT009369
INVT009370,20271013,PRD134,ST003,137,141,82,196,20,2029-02-23,BAT009370
INVT009371,20230418,PRD075,ST011,141,77,37,181,40,2025-07-04,BAT009371
INVT009372,20231208,PRD212,ST021,97,121,89,129,30,2026-07-05,BAT009372
INVT009373,20271109,PRD204,ST027,143,103,45,201,40,2028-12-31,BAT009373
INVT009374,20260508,PRD112,ST035,465,135,25,575,25,2028-12-12,BAT009374
INVT009375,20241220,PRD102,ST044,423,133,33,523,20,2027-09-18,BAT009375
INVT009376,20240429,PRD096,ST050,252,19,58,213,40,2026-01-14,BAT009376
INVT009377,20270205,PRD230,ST029,201,42,56,187,25,2028-12-23,BAT009377
INVT009378,20251208,PRD029,ST044,399,116,3,512,30,2027-10-11,BAT009378
INVT009379,20280402,PRD080,ST004,435,34,55,414,30,2030-05-04,BAT009379
INVT009380,20260902,PRD073,ST038,261,117,91,287,50,2028-05-16,BAT009380
INVT009381,20280414,PRD057,ST033,359,19,89,289,40,2030-06-07,BAT009381
INVT009382,20230628,PRD251,ST015,500,29,92,437,20,2024-07-26,BAT009382
INVT009383,20231121,PRD230,ST037,291,120,51,360,40,2026-10-05,BAT009383
INVT009384,20230710,PRD027,ST012,131,3,3,131,25,2026-06-14,BAT009384
INVT009385,20271028,PRD158,ST050,116,55,65,106,25,2029-03-15,BAT009385
INVT009386,20251013,PRD176,ST021,142,36,3,175,50,2027-08-27,BAT009386
INVT009387,20240220,PRD085,ST017,222,102,23,301,20,2025-07-20,BAT009387
INVT009388,20230405,PRD087,ST024,182,6,73,115,30,2024-07-21,BAT009388
INVT009389,20231123,PRD097,ST037,452,103,42,513,30,2025-11-13,BAT009389
INVT009390,20241014,PRD169,ST045,210,24,56,178,40,2026-09-06,BAT009390
INVT009391,20270830,PRD287,ST015,265,77,108,234,50,2029-07-26,BAT009391
INVT009392,20230417,PRD091,ST027,125,130,118,137,50,2025-08-22,BAT009392
INVT009393,20270227,PRD252,ST010,80,49,91,38,20,2028-12-16,BAT009393
INVT009394,20250315,PRD006,ST026,101,76,30,147,25,2027-08-19,BAT009394
INVT009395,20280811,PRD188,ST034,345,74,57,362,20,2031-04-17,BAT009395
INVT009396,20230329,PRD213,ST039,344,140,14,470,50,2025-10-28,BAT009396
INVT009397,20240610,PRD115,ST031,86,15,33,68,30,2027-01-23,BAT009397
INVT009398,20230830,PRD254,ST007,386,26,28,384,40,2025-05-15,BAT009398
INVT009399,20271003,PRD277,ST040,77,98,90,85,50,2030-03-26,BAT009399
INVT009400,20280327,PRD264,ST021,325,6,24,307,50,2029-07-07,BAT009400
INVT009401,20240805,PRD236,ST031,366,9,43,332,25,2027-06-23,BAT009401
INVT009402,20280808,PRD171,ST005,418,129,88,459,50,2030-07-23,BAT009402
INVT009403,20250519,PRD129,ST012,478,147,57,568,20,2027-01-09,BAT009403
INVT009404,20280309,PRD253,ST013,168,131,0,299,20,2029-11-22,BAT009404
INVT009405,20240106,PRD132,ST043,466,49,21,494,40,2026-12-08,BAT009405
INVT009406,20260703,PRD155,ST008,451,2,105,348,30,2027-11-16,BAT009406
INVT009407,20250420,PRD073,ST001,67,141,49,159,30,2027-10-31,BAT009407
INVT009408,20270317,PRD090,ST045,405,48,120,333,25,2028-12-06,BAT009408
INVT009409,20280613,PRD269,ST005,365,58,38,385,25,2029-09-16,BAT009409
INVT009410,20230918,PRD146,ST029,380,72,50,402,40,2025-08-05,BAT009410
INVT009411,20280615,PRD113,ST011,409,81,10,480,30,2029-10-04,BAT009411
INVT009412,20260927,PRD215,ST005,283,48,110,221,20,2028-03-26,BAT009412
INVT009413,20260220,PRD116,ST010,109,148,58,199,50,2027-07-27,BAT009413
INVT009414,20251101,PRD243,ST045,408,102,14,496,40,2027-08-08,BAT009414
INVT009415,20230718,PRD117,ST021,375,52,90,337,20,2024-08-26,BAT009415
INVT009416,20260922,PRD197,ST034,188,31,109,110,40,2028-02-28,BAT009416
INVT009417,20280627,PRD108,ST018,78,100,72,106,40,2030-05-30,BAT009417
INVT009418,20251212,PRD060,ST015,446,46,49,443,25,2028-12-07,BAT009418
INVT009419,20230123,PRD053,ST021,78,141,82,137,50,2024-06-05,BAT009419
INVT009420,20240622,PRD259,ST013,72,38,18,92,20,2026-02-06,BAT009420
INVT009421,20250427,PRD238,ST002,179,82,100,161,20,2026-12-04,BAT009421
INVT009422,20281007,PRD210,ST002,304,42,79,267,30,2030-04-23,BAT009422
INVT009423,20230523,PRD211,ST009,307,117,24,400,30,2025-04-30,BAT009423
INVT009424,20240520,PRD071,ST037,239,29,78,190,40,2027-04-10,BAT009424
INVT009425,20240820,PRD275,ST047,221,85,69,237,40,2027-01-13,BAT009425
INVT009426,20250918,PRD062,ST025,497,10,82,425,25,2028-01-15,BAT009426
INVT009427,20281002,PRD218,ST013,423,75,68,430,40,2030-12-05,BAT009427
INVT009428,20270121,PRD201,ST048,98,34,67,65,20,2029-03-14,BAT009428
INVT009429,20261128,PRD163,ST050,130,31,13,148,20,2029-11-10,BAT009429
INVT009430,20260918,PRD109,ST006,253,28,42,239,40,2028-10-22,BAT009430
INVT009431,20280417,PRD284,ST044,222,113,96,239,20,2029-11-19,BAT009431
INVT009432,20260103,PRD038,ST008,474,33,77,430,25,2028-10-11,BAT009432
INVT009433,20281029,PRD035,ST001,188,43,108,123,25,2031-05-16,BAT009433
INVT009434,20260822,PRD093,ST017,280,102,40,342,30,2028-06-13,BAT009434
INVT009435,20261226,PRD023,ST033,215,82,33,264,50,2029-06-08,BAT009435
INVT009436,20261007,PRD264,ST041,446,11,49,408,50,2027-11-27,BAT009436
INVT009437,20260607,PRD124,ST038,451,140,60,531,50,2028-11-28,BAT009437
INVT009438,20260328,PRD279,ST020,442,71,108,405,20,2028-05-06,BAT009438
INVT009439,20230608,PRD075,ST025,346,8,73,281,30,2026-02-07,BAT009439
INVT009440,20260613,PRD025,ST023,397,33,13,417,50,2028-12-03,BAT009440
INVT009441,20230317,PRD096,ST001,457,127,59,525,40,2024-09-30,BAT009441
INVT009442,20230729,PRD273,ST033,500,23,42,481,25,2024-08-17,BAT009442
INVT009443,20241028,PRD297,ST015,155,51,49,157,40,2027-01-30,BAT009443
INVT009444,20230906,PRD177,ST010,338,126,74,390,25,2025-09-01,BAT009444
INVT009445,20250816,PRD277,ST020,101,36,119,18,40,2028-04-09,BAT009445
INVT009446,20240301,PRD115,ST010,241,56,117,180,25,2025-07-22,BAT009446
INVT009447,20270104,PRD267,ST049,337,130,100,367,30,2029-10-25,BAT009447
INVT009448,20230313,PRD156,ST049,90,108,22,176,40,2024-12-18,BAT009448
INVT009449,20241227,PRD071,ST007,115,28,11,132,30,2026-10-31,BAT009449
INVT009450,20260117,PRD159,ST042,313,89,1,401,25,2028-12-10,BAT009450
INVT009451,20260508,PRD209,ST045,87,4,86,5,20,2028-06-09,BAT009451
INVT009452,20281227,PRD048,ST001,303,26,31,298,40,2031-05-07,BAT009452
INVT009453,20280628,PRD119,ST001,367,85,120,332,20,2031-06-20,BAT009453
INVT009454,20260528,PRD202,ST001,278,48,110,216,40,2027-11-20,BAT009454
INVT009455,20230822,PRD158,ST003,174,45,120,99,30,2024-08-30,BAT009455
INVT009456,20260308,PRD156,ST002,102,40,9,133,40,2028-09-27,BAT009456
INVT009457,20261103,PRD218,ST046,377,52,115,314,30,2028-05-25,BAT009457
INVT009458,20270627,PRD036,ST018,222,93,105,210,20,2028-09-20,BAT009458
INVT009459,20241002,PRD009,ST017,172,21,116,77,25,2027-03-27,BAT009459
INVT009460,20271116,PRD275,ST028,269,117,56,330,30,2029-12-12,BAT009460
INVT009461,20260417,PRD205,ST040,464,128,98,494,25,2028-05-12,BAT009461
INVT009462,20250918,PRD106,ST049,127,8,72,63,30,2028-03-06,BAT009462
INVT009463,20240123,PRD209,ST033,479,90,24,545,20,2026-09-10,BAT009463
INVT009464,20230107,PRD269,ST031,466,8,8,466,30,2025-01-30,BAT009464
INVT009465,20240407,PRD264,ST031,79,41,60,60,25,2027-01-03,BAT009465
INVT009466,20240614,PRD137,ST025,286,137,99,324,25,2025-09-13,BAT009466
INVT009467,20260602,PRD199,ST018,130,85,98,117,20,2028-11-03,BAT009467
INVT009468,20281019,PRD090,ST016,122,67,80,109,25,2031-07-20,BAT009468
INVT009469,20270811,PRD293,ST028,486,78,91,473,40,2030-07-05,BAT009469
INVT009470,20280702,PRD110,ST010,177,125,20,282,30,2031-02-27,BAT009470
INVT009471,20241105,PRD085,ST042,94,63,29,128,25,2026-09-14,BAT009471
INVT009472,20230122,PRD202,ST005,314,103,87,330,50,2025-11-13,BAT009472
INVT009473,20260328,PRD207,ST002,233,101,75,259,25,2028-06-28,BAT009473
INVT009474,20251030,PRD190,ST002,237,104,79,262,30,2028-09-11,BAT009474
INVT009475,20281115,PRD086,ST025,92,109,94,107,50,2030-02-20,BAT009475
INVT009476,20250328,PRD142,ST015,371,133,86,418,20,2026-09-03,BAT009476
INVT009477,20261020,PRD287,ST004,144,81,110,115,40,2028-04-10,BAT009477
INVT009478,20231208,PRD227,ST018,293,111,6,398,30,2025-10-07,BAT009478
INVT009479,20230827,PRD153,ST010,186,27,36,177,25,2026-08-05,BAT009479
INVT009480,20270902,PRD162,ST025,129,108,9,228,40,2028-10-27,BAT009480
INVT009481,20251116,PRD207,ST020,176,6,112,70,20,2028-02-08,BAT009481
INVT009482,20241018,PRD157,ST030,251,99,88,262,20,2026-10-18,BAT009482
INVT009483,20250611,PRD037,ST014,365,123,96,392,50,2027-01-11,BAT009483
INVT009484,20280308,PRD146,ST031,242,97,101,238,50,2029-10-23,BAT009484
INVT009485,20280712,PRD242,ST047,296,47,39,304,25,2030-04-01,BAT009485
INVT009486,20241122,PRD248,ST033,209,18,22,205,50,2027-10-06,BAT009486
INVT009487,20280706,PRD212,ST050,451,27,17,461,50,2029-12-01,BAT009487
INVT009488,20271014,PRD055,ST011,193,149,78,264,50,2030-01-28,BAT009488
INVT009489,20280111,PRD291,ST039,482,73,84,471,50,2029-03-26,BAT009489
INVT009490,20260630,PRD020,ST027,411,141,15,537,25,2028-10-11,BAT009490
INVT009491,20261122,PRD206,ST006,420,2,37,385,20,2029-06-16,BAT009491
INVT009492,20271009,PRD242,ST013,123,82,101,104,50,2029-11-14,BAT009492
INVT009493,20280823,PRD137,ST034,86,7,48,45,25,2030-06-01,BAT009493
INVT009494,20280228,PRD039,ST025,227,100,78,249,25,2030-12-03,BAT009494
INVT009495,20270914,PRD163,ST005,143,6,43,106,30,2029-01-04,BAT009495
INVT009496,20261224,PRD066,ST033,63,123,64,122,40,2028-10-25,BAT009496
INVT009497,20280317,PRD248,ST001,108,107,74,141,40,2029-08-05,BAT009497
INVT009498,20230309,PRD078,ST043,172,49,48,173,25,2025-07-24,BAT009498
INVT009499,20230505,PRD205,ST024,443,62,86,419,50,2024-07-16,BAT009499
INVT009500,20250503,PRD242,ST035,353,84,120,317,40,2028-04-08,BAT009500
INVT009501,20240717,PRD104,ST021,200,57,46,211,20,2025-12-30,BAT009501
INVT009502,20230320,PRD160,ST024,329,144,103,370,40,2024-10-29,BAT009502
INVT009503,20261221,PRD187,ST009,198,12,43,167,20,2028-02-17,BAT009503
INVT009504,20260210,PRD162,ST006,432,5,93,344,40,2028-11-29,BAT009504
INVT009505,20270411,PRD209,ST001,241,142,65,318,20,2029-11-23,BAT009505
INVT009506,20260717,PRD292,ST011,378,66,27,417,50,2029-05-02,BAT009506
INVT009507,20280825,PRD044,ST022,319,130,31,418,25,2030-01-30,BAT009507
INVT009508,20270315,PRD251,ST004,136,28,13,151,40,2029-09-20,BAT009508
INVT009509,20270519,PRD207,ST043,468,11,20,459,50,2030-01-31,BAT009509
INVT009510,20250115,PRD269,ST006,181,129,77,233,40,2027-01-08,BAT009510
INVT009511,20271115,PRD049,ST046,296,141,14,423,30,2029-08-05,BAT009511
INVT009512,20250209,PRD197,ST006,429,17,40,406,25,2027-09-03,BAT009512
INVT009513,20250621,PRD114,ST025,248,78,36,290,50,2027-01-08,BAT009513
INVT009514,20260304,PRD239,ST045,194,58,6,246,25,2027-12-30,BAT009514
INVT009515,20240803,PRD221,ST030,330,68,103,295,30,2026-09-12,BAT009515
INVT009516,20271114,PRD034,ST007,442,84,119,407,30,2029-12-26,BAT009516
INVT009517,20231112,PRD210,ST001,355,98,39,414,20,2025-11-24,BAT009517
INVT009518,20271203,PRD262,ST032,484,109,53,540,20,2029-02-17,BAT009518
INVT009519,20280413,PRD279,ST011,396,97,109,384,20,2030-01-29,BAT009519
INVT009520,20280413,PRD117,ST002,281,74,117,238,50,2029-05-12,BAT009520
INVT009521,20240904,PRD234,ST039,304,34,120,218,40,2026-03-30,BAT009521
INVT009522,20230221,PRD058,ST038,364,109,79,394,50,2024-12-29,BAT009522
INVT009523,20270608,PRD191,ST010,104,121,37,188,30,2030-04-06,BAT009523
INVT009524,20270523,PRD161,ST036,347,139,68,418,30,2028-12-08,BAT009524
INVT009525,20271002,PRD288,ST019,473,77,107,443,25,2030-09-06,BAT009525
INVT009526,20230403,PRD201,ST034,190,27,105,112,30,2025-04-19,BAT009526
INVT009527,20280324,PRD295,ST023,227,116,25,318,50,2029-05-30,BAT009527
INVT009528,20261103,PRD218,ST046,281,147,120,308,50,2029-02-25,BAT009528
INVT009529,20240620,PRD272,ST006,226,108,10,324,25,2027-04-15,BAT009529
INVT009530,20230329,PRD065,ST041,166,41,100,107,40,2025-05-14,BAT009530
INVT009531,20250602,PRD047,ST026,414,72,99,387,50,2027-10-26,BAT009531
INVT009532,20250424,PRD296,ST029,251,133,59,325,40,2027-05-04,BAT009532
INVT009533,20270801,PRD152,ST032,105,136,101,140,20,2030-06-21,BAT009533
INVT009534,20280529,PRD183,ST015,186,9,74,121,40,2029-09-16,BAT009534
INVT009535,20271213,PRD177,ST008,94,124,40,178,40,2029-07-23,BAT009535
INVT009536,20260305,PRD144,ST004,261,12,19,254,20,2027-04-09,BAT009536
INVT009537,20240219,PRD197,ST012,271,106,79,298,40,2026-06-24,BAT009537
INVT009538,20241027,PRD233,ST033,406,61,27,440,25,2026-04-27,BAT009538
INVT009539,20270403,PRD107,ST032,152,16,72,96,40,2029-09-13,BAT009539
INVT009540,20241215,PRD156,ST013,265,148,64,349,20,2026-04-23,BAT009540
INVT009541,20230709,PRD023,ST028,292,142,88,346,50,2025-10-10,BAT009541
INVT009542,20241008,PRD217,ST030,111,94,54,151,50,2026-01-04,BAT009542
INVT009543,20260520,PRD240,ST001,87,40,79,48,50,2027-12-22,BAT009543
INVT009544,20251112,PRD183,ST019,90,97,35,152,40,2026-12-09,BAT009544
INVT009545,20280619,PRD056,ST023,71,0,55,16,40,2030-06-09,BAT009545
INVT009546,20241110,PRD281,ST022,152,12,4,160,30,2026-10-11,BAT009546
INVT009547,20270314,PRD241,ST045,384,130,113,401,40,2029-09-10,BAT009547
INVT009548,20261006,PRD094,ST010,127,32,110,49,20,2027-10-24,BAT009548
INVT009549,20270426,PRD178,ST047,397,122,82,437,40,2029-03-04,BAT009549
INVT009550,20240417,PRD153,ST018,119,14,10,123,50,2027-02-20,BAT009550
INVT009551,20230111,PRD108,ST019,123,0,91,32,40,2025-07-26,BAT009551
INVT009552,20280328,PRD089,ST005,305,7,35,277,40,2030-05-29,BAT009552
INVT009553,20281120,PRD242,ST042,455,7,84,378,50,2030-03-23,BAT009553
INVT009554,20280625,PRD199,ST010,113,20,55,78,40,2029-10-14,BAT009554
INVT009555,20240824,PRD121,ST003,185,99,89,195,30,2027-01-25,BAT009555
INVT009556,20250714,PRD204,ST024,359,138,0,497,20,2027-09-03,BAT009556
INVT009557,20270828,PRD184,ST035,467,26,106,387,25,2029-11-02,BAT009557
INVT009558,20270728,PRD084,ST011,439,39,110,368,20,2030-02-03,BAT009558
INVT009559,20270321,PRD033,ST044,64,35,12,87,25,2028-04-10,BAT009559
INVT009560,20270128,PRD013,ST037,245,60,77,228,50,2028-10-20,BAT009560
INVT009561,20280609,PRD282,ST013,200,135,70,265,20,2031-05-21,BAT009561
INVT009562,20251225,PRD204,ST001,437,142,18,561,30,2028-12-06,BAT009562
INVT009563,20271224,PRD155,ST001,429,119,72,476,30,2029-07-23,BAT009563
INVT009564,20260626,PRD160,ST019,458,28,85,401,40,2028-07-07,BAT009564
INVT009565,20270323,PRD220,ST025,95,101,23,173,20,2028-11-04,BAT009565
INVT009566,20241128,PRD121,ST038,142,95,1,236,20,2027-10-20,BAT009566
INVT009567,20280602,PRD197,ST006,70,49,17,102,20,2030-07-08,BAT009567
INVT009568,20261023,PRD258,ST046,52,142,58,136,25,2028-11-13,BAT009568
INVT009569,20280503,PRD018,ST045,219,19,93,145,20,2031-01-27,BAT009569
INVT009570,20250708,PRD269,ST035,159,15,77,97,20,2027-04-11,BAT009570
INVT009571,20261031,PRD262,ST006,252,120,107,265,25,2029-07-07,BAT009571
INVT009572,20231204,PRD125,ST001,188,33,99,122,20,2025-03-02,BAT009572
INVT009573,20270206,PRD300,ST004,445,89,20,514,40,2028-09-25,BAT009573
INVT009574,20240330,PRD041,ST049,331,112,112,331,40,2026-03-24,BAT009574
INVT009575,20270811,PRD252,ST012,145,70,13,202,25,2030-01-14,BAT009575
INVT009576,20270515,PRD172,ST047,62,63,108,17,50,2029-03-29,BAT009576
INVT009577,20240526,PRD028,ST007,396,145,45,496,50,2027-02-03,BAT009577
INVT009578,20250203,PRD082,ST012,185,149,22,312,30,2026-10-21,BAT009578
INVT009579,20251215,PRD015,ST046,430,102,55,477,20,2027-12-03,BAT009579
INVT009580,20241225,PRD066,ST009,76,125,105,96,40,2027-12-12,BAT009580
INVT009581,20260210,PRD277,ST025,83,141,24,200,50,2027-08-01,BAT009581
INVT009582,20261128,PRD173,ST045,351,30,37,344,25,2028-05-26,BAT009582
INVT009583,20231101,PRD059,ST046,297,43,35,305,30,2025-11-21,BAT009583
INVT009584,20230906,PRD177,ST005,312,44,7,349,50,2026-06-20,BAT009584
INVT009585,20230606,PRD283,ST027,108,115,120,103,50,2024-06-07,BAT009585
INVT009586,20281125,PRD254,ST008,152,87,28,211,50,2030-10-05,BAT009586
INVT009587,20271217,PRD101,ST010,185,39,115,109,20,2030-11-23,BAT009587
INVT009588,20270106,PRD238,ST004,432,57,55,434,30,2029-08-10,BAT009588
INVT009589,20270313,PRD298,ST012,211,122,3,330,40,2028-09-19,BAT009589
INVT009590,20280517,PRD295,ST011,357,0,89,268,30,2031-05-12,BAT009590
INVT009591,20271030,PRD295,ST048,365,137,96,406,20,2029-01-08,BAT009591
INVT009592,20271128,PRD074,ST006,382,58,61,379,20,2029-05-31,BAT009592
INVT009593,20271101,PRD037,ST025,300,23,49,274,40,2029-05-04,BAT009593
INVT009594,20280730,PRD028,ST010,124,74,10,188,20,2030-01-15,BAT009594
INVT009595,20270908,PRD083,ST007,58,136,26,168,20,2030-03-23,BAT009595
INVT009596,20250425,PRD096,ST002,441,148,11,578,30,2028-04-20,BAT009596
INVT009597,20250716,PRD063,ST037,171,137,103,205,30,2026-09-22,BAT009597
INVT009598,20260911,PRD127,ST006,396,17,90,323,50,2029-05-11,BAT009598
INVT009599,20241117,PRD118,ST004,296,59,10,345,25,2027-07-12,BAT009599
INVT009600,20280310,PRD074,ST037,326,132,60,398,25,2030-09-02,BAT009600
INVT009601,20280119,PRD237,ST005,157,10,38,129,25,2029-09-12,BAT009601
INVT009602,20280909,PRD241,ST043,254,129,114,269,20,2031-05-03,BAT009602
INVT009603,20230129,PRD008,ST048,297,117,78,336,40,2024-11-12,BAT009603
INVT009604,20241006,PRD236,ST030,427,8,77,358,40,2027-04-01,BAT009604
INVT009605,20270217,PRD077,ST024,175,150,79,246,20,2028-08-27,BAT009605
INVT009606,20281114,PRD166,ST020,84,57,15,126,40,2031-08-18,BAT009606
INVT009607,20251205,PRD129,ST035,394,85,103,376,20,2028-07-23,BAT009607
INVT009608,20270108,PRD130,ST018,137,57,26,168,30,2028-09-25,BAT009608
INVT009609,20230619,PRD090,ST024,417,142,83,476,50,2025-06-24,BAT009609
INVT009610,20260919,PRD033,ST001,319,134,77,376,25,2029-06-28,BAT009610
INVT009611,20240228,PRD228,ST007,50,133,85,98,40,2025-12-04,BAT009611
INVT009612,20260824,PRD125,ST006,223,110,36,297,40,2029-08-07,BAT009612
INVT009613,20230215,PRD287,ST048,279,34,105,208,30,2024-10-28,BAT009613
INVT009614,20280807,PRD254,ST032,219,60,65,214,50,2029-12-06,BAT009614
INVT009615,20280117,PRD223,ST035,165,94,24,235,25,2029-10-24,BAT009615
INVT009616,20280415,PRD269,ST006,463,28,1,490,20,2030-06-26,BAT009616
INVT009617,20240911,PRD059,ST039,316,145,111,350,40,2026-05-30,BAT009617
INVT009618,20260313,PRD216,ST038,443,51,11,483,40,2028-10-06,BAT009618
INVT009619,20231230,PRD177,ST044,395,18,49,364,30,2026-09-20,BAT009619
INVT009620,20240415,PRD010,ST032,74,69,115,28,30,2026-03-30,BAT009620
INVT009621,20240420,PRD193,ST019,475,147,111,511,25,2025-12-20,BAT009621
INVT009622,20230413,PRD195,ST045,267,16,108,175,50,2024-04-26,BAT009622
INVT009623,20240414,PRD246,ST042,189,132,110,211,30,2025-09-28,BAT009623
INVT009624,20260804,PRD083,ST018,489,104,107,486,40,2027-12-04,BAT009624
INVT009625,20250611,PRD032,ST025,415,75,105,385,40,2026-12-31,BAT009625
INVT009626,20230411,PRD271,ST031,230,49,43,236,50,2026-02-08,BAT009626
INVT009627,20250414,PRD083,ST047,189,53,42,200,50,2027-04-18,BAT009627
INVT009628,20240409,PRD121,ST013,165,17,115,67,40,2026-12-11,BAT009628
INVT009629,20270307,PRD138,ST013,118,62,23,157,30,2029-05-05,BAT009629
INVT009630,20250617,PRD180,ST023,113,107,78,142,40,2028-01-02,BAT009630
INVT009631,20281016,PRD100,ST043,304,121,61,364,25,2029-12-09,BAT009631
INVT009632,20260615,PRD118,ST037,304,30,64,270,50,2028-12-27,BAT009632
INVT009633,20260123,PRD073,ST030,483,28,94,417,40,2028-10-23,BAT009633
INVT009634,20271009,PRD162,ST027,194,90,46,238,25,2030-06-13,BAT009634
INVT009635,20241026,PRD267,ST017,59,52,34,77,40,2027-01-11,BAT009635
INVT009636,20270703,PRD154,ST048,239,68,119,188,30,2028-07-02,BAT009636
INVT009637,20270908,PRD202,ST034,354,76,19,411,30,2029-04-16,BAT009637
INVT009638,20241023,PRD264,ST013,253,148,29,372,20,2027-07-25,BAT009638
INVT009639,20230504,PRD038,ST007,381,138,62,457,25,2024-08-27,BAT009639
INVT009640,20250216,PRD291,ST035,422,48,93,377,20,2026-08-03,BAT009640
INVT009641,20230527,PRD015,ST023,269,87,57,299,25,2026-04-07,BAT009641
INVT009642,20250411,PRD275,ST028,391,31,52,370,20,2026-06-28,BAT009642
INVT009643,20271026,PRD036,ST038,105,62,120,47,40,2030-09-18,BAT009643
INVT009644,20260113,PRD031,ST045,261,85,69,277,20,2028-01-17,BAT009644
INVT009645,20231105,PRD263,ST020,73,75,82,66,40,2026-03-18,BAT009645
INVT009646,20250915,PRD182,ST003,170,30,65,135,50,2027-07-21,BAT009646
INVT009647,20280228,PRD151,ST005,248,57,23,282,25,2030-08-20,BAT009647
INVT009648,20260705,PRD182,ST027,488,57,105,440,25,2028-09-09,BAT009648
INVT009649,20270728,PRD003,ST012,164,85,18,231,20,2029-12-18,BAT009649
INVT009650,20240702,PRD055,ST008,486,142,22,606,50,2027-02-09,BAT009650
INVT009651,20231012,PRD127,ST002,466,82,9,539,20,2025-03-18,BAT009651
INVT009652,20280201,PRD044,ST040,59,90,115,34,50,2029-04-30,BAT009652
INVT009653,20251222,PRD236,ST041,344,107,85,366,20,2028-12-16,BAT009653
INVT009654,20260925,PRD194,ST009,174,55,4,225,50,2028-06-12,BAT009654
INVT009655,20280222,PRD296,ST048,412,115,51,476,50,2030-08-14,BAT009655
INVT009656,20261011,PRD137,ST013,183,98,102,179,30,2028-09-07,BAT009656
INVT009657,20280903,PRD080,ST040,215,66,51,230,25,2031-01-04,BAT009657
INVT009658,20250430,PRD128,ST015,55,10,28,37,20,2027-02-02,BAT009658
INVT009659,20280213,PRD051,ST025,391,103,103,391,25,2029-10-11,BAT009659
INVT009660,20260311,PRD091,ST024,176,11,15,172,25,2028-12-18,BAT009660
INVT009661,20281125,PRD046,ST038,197,3,96,104,20,2030-03-16,BAT009661
INVT009662,20240103,PRD070,ST038,226,34,6,254,40,2026-11-12,BAT009662
INVT009663,20280820,PRD053,ST035,303,74,12,365,30,2030-09-19,BAT009663
INVT009664,20261126,PRD214,ST027,383,60,57,386,20,2029-04-14,BAT009664
INVT009665,20230602,PRD134,ST050,403,60,81,382,40,2024-12-17,BAT009665
INVT009666,20280211,PRD189,ST006,180,60,47,193,25,2030-01-04,BAT009666
INVT009667,20261210,PRD135,ST028,429,42,16,455,25,2029-11-06,BAT009667
INVT009668,20260515,PRD235,ST049,257,99,4,352,20,2029-01-29,BAT009668
